FeatureID	abundance	Taxon
GB_GCA_004212145.1	83	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__WYZ-LMO11;s__WYZ-LMO11 sp004348015
GB_GCA_004348015.1	27	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__WYZ-LMO11;s__WYZ-LMO11 sp004348015
GB_GCA_011605765.1	19	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__WYZ-LMO11;s__WYZ-LMO11 sp004348015
GB_GCA_011605805.1	14	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__WYZ-LMO10;s__WYZ-LMO10 sp004347955
GB_GCA_004347955.1	26	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__WYZ-LMO10;s__WYZ-LMO10 sp004347955
GB_GCA_011362965.1	43	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__WYZ-LMO10;s__WYZ-LMO10 sp011362965
GB_GCA_014361445.1	37	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__WYZ-LMO10;s__WYZ-LMO10 sp014361445
GB_GCA_001717015.1	90	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__Methanosuratus;s__Methanosuratus petracarbonis_A
GB_GCA_014361425.1	69	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__Methanosuratus;s__Methanosuratus petracarbonis_A
GB_GCA_004028775.1	67	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__Methanosuratus;s__Methanosuratus subterraneum_A
GB_GCA_011373925.1	38	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__Methanosuratus;s__Methanosuratus subterraneum_A
GB_GCA_014361455.1	32	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__Methanosuratus;s__Methanosuratus sp014361455
GB_GCA_003649085.1	79	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__B66-G16;g__B66-G16;s__B66-G16 sp003649085
GB_GCA_011366965.1	6	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__DTDM01;f__DTDM01;g__DTDM01;s__DTDM01 sp011362245
GB_GCA_011362245.1	55	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__DTDM01;f__DTDM01;g__DTDM01;s__DTDM01 sp011362245
GB_GCA_003649145.1	24	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__B29-G17;f__B29-G17;g__B29-G17;s__B29-G17 sp003649145
GB_GCA_003649155.1	94	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__B29-G17;f__B29-G17;g__B29-G17;s__B29-G17 sp003649145
GB_GCA_003650625.1	2	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__B29-G17;f__B29-G17;g__B29-G17;s__B29-G17 sp003650625
GB_GCA_003649185.1	18	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__B29-G17;f__B10-G16;g__B10-G16;s__B10-G16 sp003649185
GB_GCA_011043115.1	74	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__B29-G17;f__B10-G16;g__B10-G16;s__B10-G16 sp003649185
GB_GCA_011372955.1	91	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__B29-G17;f__DSZF01;g__DSZF01;s__DSZF01 sp011372955
GB_GCA_011380245.1	66	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__B29-G17;f__DSZF01;g__DSZF01;s__DSZF01 sp011372955
GB_GCA_011367155.1	51	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__B29-G17;f__DSZF01;g__DSZF01;s__DSZF01 sp011367155
GB_GCA_011370515.1	58	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__B29-G17;f__DSZF01;g__DSZF01;s__DSZF01 sp011370515
GB_GCA_011605825.1	95	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__B29-G17;f__DSZF01;g__DSZF01;s__DSZF01 sp011605825
GB_GCA_011358815.1	40	d__Archaea;p__Thermoproteota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__Korarchaeum cryptofilum
RS_GCF_000019605.1	30	d__Archaea;p__Thermoproteota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__Korarchaeum cryptofilum
RS_GCF_003948265.1	71	d__Archaea;p__Thermoproteota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__Korarchaeum cryptofilum
GB_GCA_003344655.1	17	d__Archaea;p__Thermoproteota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__Korarchaeum sp003344655
GB_GCA_011056255.1	98	d__Archaea;p__Thermoproteota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__Korarchaeum sp011056255
RS_GCF_003947435.1	48	d__Archaea;p__Thermoproteota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Methanodesulfokores;s__Methanodesulfokores washburnensis
GB_GCA_004347975.1	82	d__Archaea;p__Thermoproteota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Methanodesulfokores;s__Methanodesulfokores washburnensis
GB_GCA_004212055.1	69	d__Archaea;p__Thermoproteota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Methanodesulfokores;s__Methanodesulfokores washburnensis
GB_GCA_011042755.1	32	d__Archaea;p__Thermoproteota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__DRBY01;s__DRBY01 sp011042755
GB_GCA_003661445.1	33	d__Archaea;p__Thermoproteota;c__Korarchaeia;o__Korarchaeales;f__B14-G2;g__B14-G2;s__B14-G2 sp003661385
GB_GCA_003661385.1	29	d__Archaea;p__Thermoproteota;c__Korarchaeia;o__Korarchaeales;f__B14-G2;g__B14-G2;s__B14-G2 sp003661385
GB_GCA_003661265.1	87	d__Archaea;p__Thermoproteota;c__Korarchaeia;o__Korarchaeales;f__QMVU01;g__QMVU01;s__QMVU01 sp003661265
GB_GCA_003661365.1	55	d__Archaea;p__Thermoproteota;c__Korarchaeia;o__Korarchaeales;f__QMVU01;g__QMVU01;s__QMVU01 sp003661365
GB_GCA_011041895.1	6	d__Archaea;p__Thermoproteota;c__Korarchaeia;o__DRAE01;f__DRAE01;g__DRAE01;s__DRAE01 sp011041895
GB_GCA_011366955.1	71	d__Archaea;p__Thermoproteota;c__EX4484-205;o__EX4484-205;f__JAAOZP01;g__JAAOZP01;s__JAAOZP01 sp011363915
GB_GCA_011363915.1	60	d__Archaea;p__Thermoproteota;c__EX4484-205;o__EX4484-205;f__JAAOZP01;g__JAAOZP01;s__JAAOZP01 sp011363915
GB_GCA_011605725.1	23	d__Archaea;p__Thermoproteota;c__EX4484-205;o__EX4484-205;f__JAAOZP01;g__JAAOZP01;s__JAAOZP01 sp011605725
GB_GCA_011389375.1	18	d__Archaea;p__Thermoproteota;c__EX4484-205;o__EX4484-205;f__JAAOZP01;g__JAAOZP01;s__JAAOZP01 sp011389375
GB_GCA_011362045.1	9	d__Archaea;p__Thermoproteota;c__EX4484-205;o__EX4484-205;f__JAAOZP01;g__JAAOZP01;s__JAAOZP01 sp011362045
GB_GCA_002255045.1	97	d__Archaea;p__Thermoproteota;c__EX4484-205;o__EX4484-205;f__EX4484-205;g__EX4484-205;s__EX4484-205 sp002255045
GB_GCA_011042415.1	33	d__Archaea;p__Thermoproteota;c__EX4484-205;o__EX4484-205;f__EX4484-205;g__EX4484-205;s__EX4484-205 sp002255045
GB_GCA_011332645.1	50	d__Archaea;p__Thermoproteota;c__EX4484-205;o__EX4484-205;f__DTQO01;g__DTQO01;s__DTQO01 sp011332645
GB_GCA_011371845.1	66	d__Archaea;p__Thermoproteota;c__EX4484-205;o__EX4484-205;f__DRUP01;g__DRUP01;s__DRUP01 sp011371845
GB_GCA_011605715.1	7	d__Archaea;p__Thermoproteota;c__EX4484-205;o__EX4484-205;f__JAAOZO01;g__JAAOZO01;s__JAAOZO01 sp011605715
GB_GCA_003661605.1	56	d__Archaea;p__Thermoproteota;c__QMWL01;o__QMWL01;f__QMWL01;g__QMWL01;s__QMWL01 sp003661605
